"Item ID #","Supplier Stock Ref","Cut","Carat","Color","Natural Fancy Color","Natural Fancy Color Intensity","Natural Fancy Color Overtone","Treated Color","Clarity","Make (Cut Grade)","Grading Lab","Certificate Number","Certificate Path","Image Path","Online Report","Price Per Carat","Total Price","Polish","Symmetry","Measurements (LengthxWidthxHeight)","Depth","Table","Crown Height","Pavilion Depth","Girdle (From / To)","Culet Size","Culet Condition","Graining","Fluorescence Intensity","Fluorescence Color","Enhancement","Supplier","Country","State / Region","Remarks","Phone","Pair Stock Ref.","Email","priceVariance","rareCaretPrice","idexPrice"
"114126983","SJ167702","Round","2.02","H","","","","","SI1","","GIA","2226994288","http://DiamondTransactions.net/icp?di=114126983","","","7398","14943.96","Excellent","Excellent","8.16x8.13x5.04","61.8","56","","","Medium / Slightly Thick","None","","","None","","","Amipi Inc.","USA","New York","","+1-212-354-9700","","krishjhaveri@amipi.com",0.5532970491317709,27009,"14943.96"
"114128917","11P-16B","Round","1.72","G","","","","","VVS2","Excellent","GIA","2141460268","http://DiamondTransactions.net/upload_cert/555/2141460268.JPG","","","9516","16367.52","Excellent","Excellent","7.76x7.82x4.73","60.8","59","14","44.5","Thin","","","","None","","","Aharonoff Creations Ltd","Israel","","","972-3-5750038","","assaf_a_@hotmail.com",0.938101788170564,17448,"16367.52"
"114161808","IM-409-001-10","Round","1.6","H","","","","","VS1","Excellent","GIA","2161225950","http://DiamondTransactions.net/icp?di=114161808","https://www.certimage.com/diamond/details?q=JdTNmTMhJy%2bSHht2cGB%2fqgHYLF32wEetycayy1fjqxE%3d","","8036","12857.60","Excellent","Excellent","7.46x7.5x4.65","62.2","57","16","43.5","Medium / Slightly Thick","None","","","None","","","M.I.D - House Of Diamonds","United Kingdom","","Pinpoints are not shown.","+442074046060","","idex@middiamonds.com",0.5613621480026195,22905,"12857.60"
"114163335","VM-0331","Round","1.19","D","","","","","VVS1","Excellent","GIA","6157082548","http://DiamondTransactions.net/icp?di=114163335","https://www.certimage.com/diamond/details?q=ACpYMXKPFbdX0Q3DrGB8VsQMAUhI3NXRWc3pizadbjQ%3d","","11715","13940.85","Excellent","Excellent","6.86x6.89x4.11","59.7","60","13","43","Medium","None","","","None","","","M.I.D - House Of Diamonds","Israel","","","+972-3-575-7155","","idex@middiamonds.com",0.5711417919619812,24409,"13940.85"
"114253383","41715","Round","1.23","G","","","","","VS1","Excellent","GIA","7181919151","http://DiamondTransactions.net/icp?di=114253383","","","7138","8779.74","Excellent","Excellent","6.8x6.86x4.29","62.9","58","15","44.5","Medium / Slightly Thick","None","","","None","","","Fischler Diamonds, Inc.","USA","New York","Memo prices may vary. Please inquire.","1(212)921-8196","","serge@fischlerdiamonds.com",0.5970758245494729,14705,"8779.74"
"114257040","CK-31","Round","1.25","D","","","","","VS2","Excellent","GIA","1142119647","http://DiamondTransactions.net/icp?di=114257040","","","8560","10700.00","Very Good","Excellent","6.89x6.92x4.3","62.2","55","","","Medium","None","","","None","","","Dovs Gems ","USA","New York","SUPER VS2, PHOTO UPON REQUEST","1-(212)719-1707","","diamondsdov@gmail.com",0.8799342105263158,12160,"10700.00"
"114257043","CRJ-522","Round","1.71","E","","","","","VS2","Excellent","GIA","2236154373","http://DiamondTransactions.net/icp?di=114257043","","","9956","17024.76","Excellent","Excellent","7.71x7.76x4.72","61","60","","","Medium","None","","","Faint","","","Dovs Gems ","USA","New York","GREAT VS2, PHOTO UPON REQUEST","1-(212)719-1707","","diamondsdov@gmail.com",0.8883844708829054,19164,"17024.76"
"114263674","30417","Round","2.14","E","","","","","VS2","Excellent","GIA","2206470147","http://DiamondTransactions.net/icp?di=114263674","","","11520","24652.80","Excellent","Excellent","8.2x8.24x5.13","62.5","57","","","Medium","None","","","Faint","","","Edalati","USA","New York","GIA INSCRIPTION","1-212-575-2294","","elie@edalati.com",0.8989243391066545,27425,"24652.80"
"114319212","BS-514","Round","2.07","I","","","","","SI1","Excellent","GIA","1179960948","http://DiamondTransactions.net/icp?di=114319212","","","7885","16321.95","Excellent","Excellent","8.13x8.17x5.03","61.7","59","","","Medium / Slightly Thick","None","","","Faint","","","Laura Diamond INC","USA","New York","NO BGM","212 719 1290","","sharonajewelry@gmail.com",0.7296379079123827,22370,"16321.95"
"114353794","LLDS-191","Round","3.01","J","","","","","SI1","Very Good","GIA","2206112898","http://DiamondTransactions.net/icp?di=114353794","","","7370","22183.70","Excellent","Very Good","9.39x9.38x5.64","60.2","53","15.5","41.5","Thin / Medium","None","","","None","","","LLD Diamonds USA LLC","USA","New York","","1 212 869 8682","","greg@lldusa.com",0.900909681611436,24623.91,"22183.70"
"114380646","10657","Round","1.17","D","","","","","VS2","Excellent","GIA","1225636996","http://DiamondTransactions.net/icp?di=114380646","","","7700","9009.00","Excellent","Excellent","6.7x6.74x4.19","62.4","56","","","Medium / Slightly Thick","None","","","Faint","","","Kashi Imports ","USA","New York","Triple Ex. VS2+. 100% eye-clean. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.8413335823683228,10708,"9009.00"
"114384737","40652","Round","3.29","J","","","","","VS1","Excellent","GIA","1166741319","http://DiamondTransactions.net/icp?di=114384737","","","7700","25333.00","Excellent","Excellent","9.59x9.56x5.85","61.1","60","","","","None","","","Medium","","","The Right Source","USA","New York","SUPER WHITE","213-622-8500","","info@trsdiamonds.com",0.8992581023037876,28171,"25333.00"
"114385021","29466","Round","1.71","E","","","","","VS1","Very Good","GIA","212161645","http://DiamondTransactions.net/icp?di=114385021","","","9672","16539.12","Very Good","Very Good","7.5x7.55x4.75","63.1","58","","","","None","","","Medium","","","The Right Source","USA","New York","","213-622-8500","","info@trsdiamonds.com",0.8879046545337413,18627,"16539.12"
"114385073","37172","Round","3","J","","","","","IF","Good","GIA","2161283653","http://DiamondTransactions.net/icp?di=114385073","","","7425","22275.00","Excellent","Very Good","8.98x8.97x5.82","64.8","58","","","","None","","","Strong","","","The Right Source","USA","New York","SUPER WHITE","213-622-8500","","info@trsdiamonds.com",0.8974617244157937,24820,"22275.00"
"114385078","37172","Round","3","J","","","","","VS1","Good","GIA","216128365","http://DiamondTransactions.net/icp?di=114385078","","","7425","22275.00","Excellent","Very Good","8.98x8.97x5.82","64.8","58","","","","None","","","Strong","","","The Right Source","USA","New York","WHITE,WHITE,WHITE","213-622-8500","","info@trsdiamonds.com",0.8974617244157937,24820,"22275.00"
"114529137","SJ167947","Round","2.03","G","","","","","SI1","","GIA","6232138502","http://DiamondTransactions.net/icp?di=114529137","","","8060","16361.80","Excellent","Very Good","7.94x7.91x5.11","64.5","56","","","Slightly Thick / Thick","None","","","None","","","Amipi Inc.","USA","New York","","+1-212-354-9700","","krishjhaveri@amipi.com",0.5533497920119044,29569,"16361.80"
"114556773","11533","Round","1.75","F","","","","","SI1","Very Good","GIA","2236062205","http://DiamondTransactions.net/upload_cert/1590/11533.Jpg","http://DiamondTransactions.net/ici?di=114556773","","6875","12031.25","Very Good","Very Good","7.72x7.62x4.87","63.5","55","","","Thin / Slightly Thick","None","","","Medium","","","Ninacci, Inc.","USA","California","100% EYECLEAN","1-212-764-1144","11672","rachel@ninacci.com",0.531310722487193,22644,"12031.25"
"114556777","11537","Round","2.52","E","","","","","SI2","Excellent","GIA","2175641303","http://DiamondTransactions.net/upload_cert/1590/11537.Jpg","","","8388","21137.76","Excellent","Excellent","8.68x8.65x5.4","62.3","56","","","Medium / Slightly Thick","None","","","Medium","","","Ninacci, Inc.","USA","California","100% EYECLEAN; FLUOR DOESN'T AFFECT THE STONE","1-212-764-1144","","rachel@ninacci.com",0.9009078123002173,23462.91,"21137.76"
"114623157","CRJ-560","Round","1.81","H","","","","","SI1","Excellent","GIA","6235346013","http://DiamondTransactions.net/icp?di=114623157","","","6960","12597.60","Excellent","Excellent","7.74x7.78x4.86","62.6","57","","","Medium","None","","","Faint","","","Dovs Gems ","USA","New York","EYE CLEAN, PHOTO UPON REQUEST","1-(212)719-1707","CRJ-441","diamondsdov@gmail.com",0.8833882616927284,14261,"12597.60"
"114623159","CRJ-552","Round","2.02","F","","","","","SI2","Excellent","GIA","2237334355","http://DiamondTransactions.net/icp?di=114623159","","","7875","15907.50","Excellent","Excellent","8.05x8.1x5.05","62.5","56","","","Medium","None","","","None","","","Dovs Gems ","USA","New York","GREAT SIDE WHITE SI2, PHOTO UPON REQUEST","1-(212)719-1707","","diamondsdov@gmail.com",0.593427089939195,26807,"15907.50"
"114623161","CRJ-555","Round","2.55","H","","","","","SI2","Excellent","GIA","7238334497","http://DiamondTransactions.net/icp?di=114623161","","","7600","19380.00","Excellent","Excellent","8.74x8.79x5.39","61.5","61","","","Medium","None","","","None","","","Dovs Gems ","USA","New York","WHITE SI2, PHOTO UPON REQUEST","1-(212)719-1707","","diamondsdov@gmail.com",0.8900932347402747,21773,"19380.00"
"114623163","CRJ-559","Round","2.6","F","","","","","SI2","Excellent","GIA","6232384255","http://DiamondTransactions.net/icp?di=114623163","","","8400","21840.00","Excellent","Excellent","8.8x8.85x5.47","62","58","","","Medium","None","","","None","","","Dovs Gems ","USA","New York","PHOTO UPON REQUEST","1-(212)719-1707","","diamondsdov@gmail.com",0.8971778334634186,24343,"21840.00"
"114623164","CRJ-556","Round","2.7","I","","","","","SI2","Excellent","GIA","6231362364","http://DiamondTransactions.net/icp?di=114623164","","","7310","19737.00","Excellent","Excellent","8.84x8.89x5.57","62.8","57","","","Thin","None","","","Faint","","","Dovs Gems ","USA","New York","WHITE EYE CLEAN, PHOTO UPON REQUEST","1-(212)719-1707","","diamondsdov@gmail.com",0.9009037794413,21908.07,"19737.00"
"114655568","65816","Round","2","D","","","","","SI2","Very Good","GIA","2236334295","http://DiamondTransactions.net/icp?di=114655568","","","7497","14994.00","Very Good","Very Good","8x7.94x5.06","63","55","","","","None","","","Faint","","","Luz Diamonds ","USA","California","100% Eye Clean","+1-213-688 8778","","dan@luzdiamonds.com",0.8864321608040201,16915,"14994.00"
"114657484","P145368","Round","1.71","E","","","","","SI2","Excellent","GIA","2228622827","http://DiamondTransactions.net/icp?di=114657484","","","7125","12183.75","Excellent","Excellent","7.61x7.64x4.75","62.3","57","","43","Medium","None","","","Faint","Blue","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.6418036241045091,18984,"12183.75"
"114690664","11P-11","Round","2.07","H","","","","","IF","Excellent","GIA","2141470038","http://DiamondTransactions.net/upload_cert/555/2141470038.JPG","","","12096","25038.72","Excellent","Excellent","8.13x8.19x5.08","62.3","56","15.5","43.5","Medium / Slightly Thick","","","","None","","","Aharonoff Creations Ltd","Israel","","Minor details of polish are not shown.","972-3-5750038","","assaf_a_@hotmail.com",0.6092214111922141,41100,"25038.72"
"114696007","P145573","Round","2.01","H","","","","","SI2","Very Good","GIA","7238293586","http://DiamondTransactions.net/icp?di=114696007","","","7025","14120.25","Excellent","Very Good","7.98x8.01x4.9","61.2","61","","42.5","Slightly Thick","Very Small","","","None","","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.6417015088165788,22004,"14120.25"
"114882851","CRJ-568","Round","2.16","F","","","","","SI2","Excellent","GIA","5236269590","http://DiamondTransactions.net/icp?di=114882851","","","7455","16102.80","Excellent","Excellent","8.29x8.34x5.09","61.2","59","","","Medium","None","","","None","","","Dovs Gems ","USA","New York","NICE SI2 WHITE,PHOTO UPON REQUEST","1-(212)719-1707","MB-567","diamondsdov@gmail.com",0.8875599404729096,18143,"16102.80"
"114887847","31029","Round","1.53","G","","","","","VS2","Excellent","GIA","2237101905","http://DiamondTransactions.net/icp?di=114887847","","","7776","11897.28","Excellent","Excellent","7.38x7.42x4.55","61.5","56","","","","None","","","Faint","","","Edalati","USA","New York","GIA INSCRIPTION","1-212-575-2294","","elie@edalati.com",0.8821741064807949,13486,"11897.28"
"114887851","31033","Round","1.77","H","","","","","VS2","Excellent","GIA","6222887635","http://DiamondTransactions.net/icp?di=114887851","","","7520","13310.40","Excellent","Excellent","7.71x7.75x4.82","62.3","58","","","Medium","None","","","None","","","Edalati","USA","New York","A BEAUTY! GIA INSCRIPTION","1-212-575-2294","","elie@edalati.com",0.8843266228157598,15051,"13310.40"
"114887855","31037","Round","2.06","H","","","","","SI1","Excellent","GIA","7218932648","http://DiamondTransactions.net/icp?di=114887855","","","8580","17674.80","Excellent","Excellent","8.1x8.14x5.07","62.4","57","","","Medium","None","","","None","","","Edalati","USA","New York","GREAT SI1! GIA INSCRIPTION","1-212-575-2294","","elie@edalati.com",0.799990947768625,22094,"17674.80"
"114887896","31078","Round","2.01","I","","","","","SI2","Excellent","GIA","2175767661","http://DiamondTransactions.net/icp?di=114887896","","","6715","13497.15","Excellent","Excellent","8.03x8.07x5.04","62.6","58","","","Medium","None","","","None","","","Edalati","USA","New York","MATCHED PAIR! GREAT WHITE SI2!","1-212-575-2294","31079","elie@edalati.com",0.6328894307418175,21326,"13497.15"
"114887897","31079","Round","2.01","I","","","","","SI2","Excellent","GIA","5171774192","http://DiamondTransactions.net/icp?di=114887897","","","6715","13497.15","Excellent","Excellent","8.01x8.07x5.04","62.6","57","","","Medium","None","","","None","","","Edalati","USA","New York","MATCHED PAIR! GIA INSCRIPTION","1-212-575-2294","31078","elie@edalati.com",0.6328894307418175,21326,"13497.15"
"114998703","LLDS-426","Round","2.04","H","","","","","SI2","Excellent","GIA","1238404117","http://DiamondTransactions.net/icp?di=114998703","","","6650","13566.00","Excellent","Excellent","8.11x8.06x5.05","62.5","58","14.5","44","Medium / Slightly Thick","None","","","None","","","LLD Diamonds USA LLC","USA","New York","","1 212 869 8682","","greg@lldusa.com",0.8057733428367784,16836,"13566.00"
"115037000","EK-5344","Round","3.5","J","","","","","SI2","Very Good","GIA","5172680684","http://DiamondTransactions.net/icp?di=115037000","","","7125","24937.50","Excellent","Excellent","9.53x9.59x6.04","63.1","58","","","Slightly Thick","None","","","None","","","K & D Diamonds Inc. ","USA","New York","","1-212-869-0811","","david@kddiamonds.com",0.8990878609799186,27737,"24937.50"
"115066282","EK-5360","Round","1.32","D","","","","","SI1","Excellent","GIA","6173665832","http://DiamondTransactions.net/icp?di=115066282","","","6462","8529.84","Excellent","Excellent","6.98x7.01x4.36","62.3","57","","","Medium","None","","","None","","","K & D Diamonds Inc. ","USA","New York","","1-212-869-0811","","david@kddiamonds.com",0.8697868869175079,9807,"8529.84"
"115066286","EK-5359","Round","1.63","H","","","","","VS2","Excellent","GIA","6221879549","http://DiamondTransactions.net/icp?di=115066286","","","6768","11031.84","Excellent","Excellent","7.46x7.52x4.66","62.2","59","","","","None","","","None","","","K & D Diamonds Inc. ","USA","New York","","1-212-869-0811","","david@kddiamonds.com",0.8806577791969347,12527,"11031.84"
"115082477","IM-179-054-07","Round","1.24","G","","","","","VS2","Excellent","GIA","7232044286","http://DiamondTransactions.net/icp?di=115082477","https://www.certimage.com/diamond/details?q=zGa0Zs%2fOpd1d9OYww1b%2bd71eyNUCDutzL%2bzGdT8qo3c%3d","","6715","8326.60","Excellent","Excellent","6.82x6.85x4.29","62.7","58","14.5","44.5","Medium / Slightly Thick","None","","","Faint","","","M.I.D - House Of Diamonds","United Kingdom","","Additional clouds are not shown. Pinpoints are not shown.","+442074046060","","idex@middiamonds.com",0.7933498475609756,10496,"8326.60"
"115100907","EK-5379","Round","1.63","H","","","","","VS2","Excellent","GIA","7233160853","http://DiamondTransactions.net/icp?di=115100907","","","6674","10878.62","Excellent","Excellent","7.51x7.56x4.64","61.6","57","","","Medium","None","","","Faint","","","K & D Diamonds Inc. ","USA","New York","","1-212-869-0811","","david@kddiamonds.com",0.8803916808286801,12357,"10878.62"
